代码,简称,时间,周单位净值(元)
510880.OF,红利ETF,2018-01-26,3.2866
510900.OF,H股ETF,2018-01-26,1.4136
512000.OF,券商ETF,2018-01-26,1.0202
512010.OF,医药ETF,2018-01-26,1.7203
512070.OF,证券保险,2018-01-26,2.2351
512100.OF,1000ETF,2018-01-26,0.8295
512120.OF,医药50,2018-01-26,1.6350
512200.OF,地产ETF,2018-01-26,1.1290
512220.OF,科技150,2018-01-26,1.4544
512330.OF,信息ETF,2018-01-26,0.8032
512400.OF,有色ETF,2018-01-26,0.9526
512500.OF,中证500,2018-01-26,3.1193
512510.OF,ETF500,2018-01-26,1.3243
512550.OF,富时A50,2018-01-26,1.2425
512560.OF,中证军工,2018-01-26,0.9258
512570.OF,中证证券,2018-01-26,1.0190
512580.OF,环保ETF,2018-01-26,0.9873
512600.OF,主要消费,2018-01-26,2.5534
512610.OF,医药卫生,2018-01-26,1.6176
512640.OF,金融地产,2018-01-26,2.1676
512660.OF,军工ETF,2018-01-26,0.8303
512680.OF,军工基金,2018-01-26,0.8113
512700.OF,银行基金,2018-01-26,1.1736
512800.OF,银行ETF,2018-01-26,1.1490
512810.OF,军工行业,2018-01-26,0.7994
512880.OF,证券ETF,2018-01-26,1.0772
512900.OF,证券基金,2018-01-26,1.0302
512980.OF,传媒ETF,2018-01-26,1.0694
512990.OF,MSCIA股,2018-01-26,1.2538
513030.OF,德国30,2018-01-26,1.1920
513050.OF,中概互联,2018-01-26,1.6611
513100.OF,纳指ETF,2018-01-26,2.3440
513500.OF,标普500,2018-01-26,1.6916
513600.OF,恒指ETF,2018-01-26,2.8064
513660.OF,恒生通,2018-01-26,2.7825
159901.OF,深100ETF,2018-02-02,5.1031
159902.OF,中小100,2018-02-02,3.5170
159903.OF,深成ETF,2018-02-02,1.1799
159905.OF,深红利,2018-02-02,1.8763
159906.OF,深成长,2018-02-02,1.0160
159907.OF,中小300,2018-02-02,1.4393
159908.OF,创业板BS,2018-02-02,1.6296
159909.OF,深TMT,2018-02-02,5.1020
159910.OF,深F120,2018-02-02,1.9564
159912.OF,深300ETF,2018-02-02,1.4250
159913.OF,深价值,2018-02-02,2.0150
159915.OF,创业板,2018-02-02,1.6058
159916.OF,深F60,2018-02-02,4.1232
159918.OF,中创400,2018-02-02,1.6443
159919.OF,300ETF,2018-02-02,4.6632
159920.OF,恒生ETF,2018-02-02,1.6605
159922.OF,500ETF,2018-02-02,6.1667
159923.OF,100ETF,2018-02-02,1.8220
159925.OF,南方300,2018-02-02,1.7942
159928.OF,消费ETF,2018-02-02,2.4133
159929.OF,医药ETF,2018-02-02,1.5496
159930.OF,能源ETF,2018-02-02,0.9599
159931.OF,金融ETF,2018-02-02,1.8732
159932.OF,500深ETF,2018-02-02,1.6860
159933.OF,金地ETF,2018-02-02,2.1556
159935.OF,景顺500,2018-02-02,1.6043
159936.OF,可选消费,2018-02-02,1.6256
159938.OF,医药,2018-02-02,1.3277
159939.OF,信息技术,2018-02-02,1.0160
159940.OF,金融,2018-02-02,1.0620
159941.OF,纳指ETF,2018-02-02,1.4042
159943.OF,深证ETF,2018-02-02,11.5400
159944.OF,材料ETF,2018-02-02,0.9596
159945.OF,能源,2018-02-02,0.8480
159948.OF,创业板EF,2018-02-02,1.7610
159949.OF,创业板50,2018-02-02,0.6480
159951.OF,中关村A,2018-02-02,0.9322
159952.OF,创业ETF,2018-02-02,0.9632
159955.OF,创业板E,2018-02-02,0.9255
159957.OF,创业板HX,2018-02-02,0.9714
159958.OF,创业板ET,2018-02-02,0.9732
160119.OF,南方500,2018-02-02,1.4826
160125.OF,南方香港,2018-02-02,1.0996
160133.OF,南方天元,2018-02-02,2.3180
160135.OF,高铁基金,2018-02-02,0.9371
160137.OF,互联基金,2018-02-02,0.7879
160140.OF,美国REIT,2018-02-02,0.8966
160218.OF,国泰地产,2018-02-02,0.8950
160219.OF,国泰医药,2018-02-02,0.8124
160221.OF,国泰有色,2018-02-02,1.1396
160222.OF,国泰食品,2018-02-02,1.3531
160223.OF,创业板基,2018-02-02,0.7897
160225.OF,新汽车,2018-02-02,1.0012
160322.OF,港股精选,2018-02-02,1.2923
160416.OF,石油基金,2018-02-02,0.9700
160516.OF,券商基金,2018-02-02,1.2350
160517.OF,银行LOF,2018-02-02,1.1313
160615.OF,鹏华300,2018-02-02,1.7200
160616.OF,鹏华500,2018-02-02,1.2900
160620.OF,资源LOF,2018-02-02,1.3020
160625.OF,证保LOF,2018-02-02,1.3070
160626.OF,信息LOF,2018-02-02,1.1590
160628.OF,地产LOF,2018-02-02,1.3180
160629.OF,传媒LOF,2018-02-02,0.7960
160630.OF,国防LOF,2018-02-02,0.8020
160631.OF,银行指基,2018-02-02,1.0690
160632.OF,酒LOF,2018-02-02,1.3300
160633.OF,券商LOF,2018-02-02,0.8890
160634.OF,环保LOF,2018-02-02,1.0190
160635.OF,医药基金,2018-02-02,1.0640
160636.OF,互联网L,2018-02-02,0.9950
160637.OF,创业板L,2018-02-02,0.7480
160638.OF,带路LOF,2018-02-02,0.8090
160639.OF,高铁LOF,2018-02-02,0.6980
160643.OF,空天军工,2018-02-02,0.8328
160644.OF,互联网QD,2018-02-02,0.9588
160706.OF,嘉实300,2018-02-02,1.1935
160716.OF,嘉实50,2018-02-02,1.7319
160717.OF,恒生H股,2018-02-02,0.9236
160806.OF,长盛同庆,2018-02-02,1.4970
160807.OF,长盛300,2018-02-02,1.3890
160814.OF,金融地产,2018-02-02,0.9130
160919.OF,大成产业,2018-02-02,1.1750
160922.OF,恒生中小,2018-02-02,1.1960
160924.OF,恒指LOF,2018-02-02,1.1000
161017.OF,富国500,2018-02-02,2.2070
161022.OF,创业,2018-02-02,0.7230
161024.OF,军工,2018-02-02,0.7560
161025.OF,互联网,2018-02-02,1.0190
161026.OF,国企改革,2018-02-02,0.9950
161027.OF,证券,2018-02-02,0.9330
161028.OF,新能源车,2018-02-02,0.7650
161029.OF,银行FG,2018-02-02,1.1620
161030.OF,体育,2018-02-02,0.8180
161031.OF,工业40,2018-02-02,0.7920
161032.OF,煤炭,2018-02-02,1.3180
161033.OF,智能汽车,2018-02-02,0.9470
161035.OF,医药增强,2018-02-02,0.9580
161036.OF,娱乐增强,2018-02-02,0.8432
161037.OF,高端制造,2018-02-02,1.0832
161121.OF,银行,2018-02-02,1.0822
161122.OF,生物LOF,2018-02-02,0.9911
161123.OF,并购重组,2018-02-02,0.7645
161124.OF,香港小盘,2018-02-02,1.1378
161125.OF,标普500,2018-02-02,1.0929
161126.OF,标普医药,2018-02-02,1.1319
161127.OF,标普生物,2018-02-02,1.2741
161128.OF,标普科技,2018-02-02,1.2114
161130.OF,纳指LOF,2018-02-02,1.0615
161213.OF,国投消费,2018-02-02,1.6550
161217.OF,国投资源,2018-02-02,0.8200
161227.OF,深证100,2018-02-02,1.0750
161229.OF,国投中国,2018-02-02,1.3930
161607.OF,融通巨潮,2018-02-02,1.2910
161631.OF,人工智能,2018-02-02,0.9539
161715.OF,大宗商品,2018-02-02,1.1330
161720.OF,证券基金,2018-02-02,0.6740
161721.OF,地产基金,2018-02-02,0.9090
161723.OF,银行基金,2018-02-02,1.1410
161724.OF,煤炭等权,2018-02-02,1.2160
161725.OF,白酒基金,2018-02-02,1.1550
161726.OF,生物医药,2018-02-02,0.9910
161811.OF,银华300,2018-02-02,1.0380
161812.OF,银华100,2018-02-02,1.0900
161831.OF,恒生中企,2018-02-02,1.1202
161907.OF,万家红利,2018-02-02,1.8050
162107.OF,金鹰量化,2018-02-02,0.7841
162216.OF,泰达500,2018-02-02,1.0058
162307.OF,海富100,2018-02-02,1.4170
162411.OF,华宝油气,2018-02-02,0.5550
162412.OF,医疗基金,2018-02-02,0.8608
162415.OF,美国消费,2018-02-02,1.2770
162509.OF,中证100E,2018-02-02,1.4620
162510.OF,国安中小,2018-02-02,1.0030
162711.OF,广发500L,2018-02-02,1.2760
162714.OF,深100基,2018-02-02,1.2473
162719.OF,广发石油,2018-02-02,0.9824
162907.OF,泰信400,2018-02-02,0.7260
163109.OF,申万深成,2018-02-02,0.5884
163110.OF,申万量化,2018-02-02,2.2961
163111.OF,申万中小,2018-02-02,1.1109
163113.OF,申万证券,2018-02-02,1.0136
163114.OF,申万环保,2018-02-02,0.8488
163115.OF,申万军工,2018-02-02,0.6763
163118.OF,医药生物,2018-02-02,0.9244
163209.OF,诺安创业,2018-02-02,1.0160
163407.OF,兴全300,2018-02-02,1.9747
163821.OF,中银300E,2018-02-02,1.5210
164304.OF,新华环保,2018-02-02,0.9690
164401.OF,中证健康,2018-02-02,0.9250
164402.OF,中航军工,2018-02-02,0.6290
164508.OF,国富100,2018-02-02,1.1300
164705.OF,添富恒生,2018-02-02,1.2810
164811.OF,京津冀,2018-02-02,1.4436
164906.OF,中国互联,2018-02-02,1.4440
164908.OF,环境治理,2018-02-02,0.7910
165309.OF,建信300,2018-02-02,1.3019
165310.OF,300增强,2018-02-02,1.6900
165312.OF,建信50,2018-02-02,1.0011
165510.OF,信诚四国,2018-02-02,0.8670
165511.OF,信诚500,2018-02-02,1.2280
165515.OF,信诚300,2018-02-02,0.9850
165519.OF,信诚医药,2018-02-02,0.9070
165520.OF,信诚有色,2018-02-02,1.2120
165521.OF,信诚金融,2018-02-02,1.1120
165522.OF,信诚TMT,2018-02-02,0.7060
165523.OF,信息安全,2018-02-02,0.7320
165524.OF,智能家居,2018-02-02,0.7630
165525.OF,基建工程,2018-02-02,1.0860
166402.OF,沪港深F,2018-02-02,1.1761
166802.OF,浙商300,2018-02-02,1.4340
167301.OF,保险主题,2018-02-02,1.4060
167503.OF,安信一带,2018-02-02,0.7650
167702.OF,量化优选,2018-02-02,1.2538
168203.OF,中融钢铁,2018-02-02,0.9810
168204.OF,中融煤炭,2018-02-02,0.8460
501005.OF,精准医疗,2018-02-02,0.8917
501007.OF,互联医疗,2018-02-02,0.8772
501008.OF,互联医C,2018-02-02,0.8743
501009.OF,生物科技,2018-02-02,1.0722
501010.OF,生物科C,2018-02-02,1.0714
501011.OF,中药基金,2018-02-02,0.9860
501012.OF,中药C,2018-02-02,0.9835
501016.OF,券商基金,2018-02-02,1.0124
501019.OF,军工基金,2018-02-02,0.7468
501021.OF,香港中小,2018-02-02,1.4799
501023.OF,港中小企,2018-02-02,1.2131
501025.OF,香港银行,2018-02-02,1.2130
501029.OF,红利基金,2018-02-02,1.1360
501030.OF,环境治理,2018-02-02,0.8115
501031.OF,环境C,2018-02-02,0.8135
501036.OF,中证500A,2018-02-02,0.9170
501037.OF,中证500C,2018-02-02,0.9164
501043.OF,沪深300A,2018-02-02,1.0938
501045.OF,沪深300C,2018-02-02,1.0936
501047.OF,全指证券,2018-02-02,1.0007
501048.OF,证券C,2018-02-02,1.0010
501050.OF,50AH,2018-02-02,1.3140
501301.OF,香港大盘,2018-02-02,1.2751
501302.OF,恒生联接,2018-02-02,1.1337
501303.OF,恒生中型,2018-02-02,1.0234
501305.OF,港股高息,2018-02-02,1.0505
501306.OF,港股高C,2018-02-02,1.0499
502000.OF,500增强,2018-02-02,0.9633
502003.OF,军工LOF,2018-02-02,0.8075
502006.OF,国企改革,2018-02-02,1.1325
502010.OF,证券LOF,2018-02-02,1.1168
502013.OF,一带一路,2018-02-02,0.8830
502020.OF,50增强,2018-02-02,1.0930
502023.OF,钢铁LOF,2018-02-02,1.1270
502048.OF,50LOF,2018-02-02,1.0289
502053.OF,券商LOF,2018-02-02,0.9130
502056.OF,医疗基金,2018-02-02,0.9417
510010.OF,治理ETF,2018-02-02,1.2780
510020.OF,超大ETF,2018-02-02,3.1013
510030.OF,价值ETF,2018-02-02,5.6970
510050.OF,50ETF,2018-02-02,3.1470
510060.OF,央企ETF,2018-02-02,2.0878
510090.OF,责任ETF,2018-02-02,1.7998
510110.OF,周期ETF,2018-02-02,4.1230
510120.OF,非周ETF,2018-02-02,3.1080
510130.OF,中盘ETF,2018-02-02,4.1446
510150.OF,消费ETF,2018-02-02,5.1400
510160.OF,小康ETF,2018-02-02,0.6600
510170.OF,商品ETF,2018-02-02,2.1650
510180.OF,180ETF,2018-02-02,3.7153
510190.OF,龙头ETF,2018-02-02,3.9030
510210.OF,综指ETF,2018-02-02,3.9470
510220.OF,中小ETF,2018-02-02,4.2694
510230.OF,金融ETF,2018-02-02,6.9689
510270.OF,国企ETF,2018-02-02,1.2650
510290.OF,380ETF,2018-02-02,1.5525
510300.OF,300ETF,2018-02-02,4.2745
510310.OF,HS300ETF,2018-02-02,1.8117
510330.OF,华夏300,2018-02-02,4.6217
510360.OF,广发300,2018-02-02,1.3394
510380.OF,国寿300,2018-02-02,1.0005
510390.OF,平安300,2018-02-02,4.2668
510410.OF,资源ETF,2018-02-02,0.8612
510440.OF,500沪市,2018-02-02,1.7710
510500.OF,500ETF,2018-02-02,6.3196
510510.OF,广发500,2018-02-02,1.6679
510560.OF,国寿500,2018-02-02,1.2711
510580.OF,ZZ500ETF,2018-02-02,6.2199
510630.OF,消费行业,2018-02-02,2.4070
510650.OF,金融行业,2018-02-02,2.0508
510660.OF,医药行业,2018-02-02,1.8314
510680.OF,万家50,2018-02-02,2.5714
510710.OF,上50ETF,2018-02-02,3.3246
510800.OF,上证50,2018-02-02,1.0519
510810.OF,上海国企,2018-02-02,0.9942
510880.OF,红利ETF,2018-02-02,3.2490
510900.OF,H股ETF,2018-02-02,1.3821
512000.OF,券商ETF,2018-02-02,0.9574
512010.OF,医药ETF,2018-02-02,1.6558
512070.OF,证券保险,2018-02-02,2.1723
512100.OF,1000ETF,2018-02-02,0.7634
512120.OF,医药50,2018-02-02,1.5590
512200.OF,地产ETF,2018-02-02,1.0826
512220.OF,科技150,2018-02-02,1.3539
512330.OF,信息ETF,2018-02-02,0.7397
512400.OF,有色ETF,2018-02-02,0.9343
512500.OF,中证500,2018-02-02,2.9357
512510.OF,ETF500,2018-02-02,1.2475
512550.OF,富时A50,2018-02-02,1.2254
512560.OF,中证军工,2018-02-02,0.8595
512570.OF,中证证券,2018-02-02,0.9567
512580.OF,环保ETF,2018-02-02,0.9096
512600.OF,主要消费,2018-02-02,2.4457
512610.OF,医药卫生,2018-02-02,1.5404
512640.OF,金融地产,2018-02-02,2.1267
512660.OF,军工ETF,2018-02-02,0.7691
512680.OF,军工基金,2018-02-02,0.7543
512700.OF,银行基金,2018-02-02,1.1735
512800.OF,银行ETF,2018-02-02,1.1480
512810.OF,军工行业,2018-02-02,0.7438
512880.OF,证券ETF,2018-02-02,1.0101
512900.OF,证券基金,2018-02-02,0.9666
512980.OF,传媒ETF,2018-02-02,0.9981
512990.OF,MSCIA股,2018-02-02,1.2109
513030.OF,德国30,2018-02-02,1.1440
513050.OF,中概互联,2018-02-02,1.5246
513100.OF,纳指ETF,2018-02-02,2.2370
513500.OF,标普500,2018-02-02,1.6124
513600.OF,恒指ETF,2018-02-02,2.7365
513660.OF,恒生通,2018-02-02,2.7141
159901.OF,深100ETF,2018-02-09,4.6048
159902.OF,中小100,2018-02-09,3.2780
159903.OF,深成ETF,2018-02-09,1.0811
159905.OF,深红利,2018-02-09,1.6563
159906.OF,深成长,2018-02-09,0.9520
159907.OF,中小300,2018-02-09,1.3474
159908.OF,创业板BS,2018-02-09,1.4534
159909.OF,深TMT,2018-02-09,4.7710
159910.OF,深F120,2018-02-09,1.7341
159912.OF,深300ETF,2018-02-09,1.2991
159913.OF,深价值,2018-02-09,1.7950
159915.OF,创业板,2018-02-09,1.5021
159916.OF,深F60,2018-02-09,3.6500
159918.OF,中创400,2018-02-09,1.5519
159919.OF,300ETF,2018-02-09,4.1952
159920.OF,恒生ETF,2018-02-09,1.5090
159922.OF,500ETF,2018-02-09,5.7082
159923.OF,100ETF,2018-02-09,1.6290
159925.OF,南方300,2018-02-09,1.6134
159928.OF,消费ETF,2018-02-09,2.1895
159929.OF,医药ETF,2018-02-09,1.4400
159930.OF,能源ETF,2018-02-09,0.8222
159931.OF,金融ETF,2018-02-09,1.6566
159932.OF,500深ETF,2018-02-09,1.5690
159933.OF,金地ETF,2018-02-09,1.9139
159935.OF,景顺500,2018-02-09,1.4873
159936.OF,可选消费,2018-02-09,1.5043
159938.OF,医药,2018-02-09,1.2388
159939.OF,信息技术,2018-02-09,0.9569
159940.OF,金融,2018-02-09,0.9437
159941.OF,纳指ETF,2018-02-09,1.3326
159943.OF,深证ETF,2018-02-09,10.5970
159944.OF,材料ETF,2018-02-09,0.8741
159945.OF,能源,2018-02-09,0.7374
159948.OF,创业板EF,2018-02-09,1.6496
159949.OF,创业板50,2018-02-09,0.6052
159951.OF,中关村A,2018-02-09,0.8660
159952.OF,创业ETF,2018-02-09,0.9019
159954.OF,H股ETF,2018-02-09,1.0000
159955.OF,创业板E,2018-02-09,0.8656
159956.OF,创业板F,2018-02-09,1.0003
159957.OF,创业板HX,2018-02-09,0.9091
159958.OF,创业板ET,2018-02-09,0.9111
160119.OF,南方500,2018-02-09,1.3773
160125.OF,南方香港,2018-02-09,0.9836
160133.OF,南方天元,2018-02-09,2.1240
160135.OF,高铁基金,2018-02-09,0.8561
160137.OF,互联基金,2018-02-09,0.7289
160140.OF,美国REIT,2018-02-09,0.8698
160218.OF,国泰地产,2018-02-09,0.7631
160219.OF,国泰医药,2018-02-09,0.7577
160221.OF,国泰有色,2018-02-09,1.0006
160222.OF,国泰食品,2018-02-09,1.2371
160223.OF,创业板基,2018-02-09,0.7411
160225.OF,新汽车,2018-02-09,0.9407
160322.OF,港股精选,2018-02-09,1.1621
160416.OF,石油基金,2018-02-09,0.9010
160516.OF,券商基金,2018-02-09,1.0859
160517.OF,银行LOF,2018-02-09,1.0472
160615.OF,鹏华300,2018-02-09,1.5580
160616.OF,鹏华500,2018-02-09,1.1880
160620.OF,资源LOF,2018-02-09,1.1480
